04/11/2012 10:12	360.9000	12.1000	1002.6800
04/11/2012 10:18	373.3000	12.0000	1002.8311
04/11/2012 10:24	383.3000	12.1000	1002.7670
04/11/2012 10:30	391.7000	12.1000	1002.7130
04/11/2012 10:36	404.0000	12.2000	1002.7490
04/11/2012 10:42	414.2000	12.3100	1002.6740
04/11/2012 10:48	425.4000	12.3500	1002.6771
04/11/2012 10:54	436.8000	12.3100	1002.6830
04/11/2012 11:00	441.8000	12.2000	1002.6859
04/11/2012 11:06	458.3000	12.4000	1002.7130
04/11/2012 11:12	465.6000	12.4100	1002.8109
04/11/2012 11:18	471.6000	12.4000	1002.8519
04/11/2012 11:24	481.1000	12.4000	1002.8781
04/11/2012 11:30	489.9000	12.6000	1002.8370
04/11/2012 11:36	502.8000	12.5000	1002.7580
04/11/2012 11:42	503.6000	12.4000	1002.7760
04/11/2012 11:48	514.1000	12.4000	1002.7850
04/11/2012 11:54	520.8000	12.3000	1002.8280
04/11/2012 12:00	522.3000	12.3000	1002.7951
04/11/2012 12:06	532.9000	12.2600	1002.8410
04/11/2012 12:12	534.7000	12.3000	1002.8810
04/11/2012 12:18	537.8000	12.2900	1002.9310
04/11/2012 12:24	541.8000	12.2000	1002.9349
04/11/2012 12:30	549.2000	12.4000	1003.0111
04/11/2012 12:36	563.9000	12.3100	1003.0591
04/11/2012 12:42	547.4000	12.5100	1003.0470
04/11/2012 12:48	552.7000	12.6000	1003.0150
04/11/2012 12:54	556.6000	12.6000	1003.0391
04/11/2012 13:00	555.2000	12.6100	1003.0150
04/11/2012 13:06	568.9000	12.7300	1003.1530
04/11/2012 13:12	551.0000	12.6100	1003.0820
04/11/2012 13:18	548.3000	12.6000	1003.1390
04/11/2012 13:24	547.2000	12.5100	1003.1719
04/11/2012 13:30	539.0000	12.5000	1003.0990
04/11/2012 13:36	536.4000	12.6000	1003.0399
04/11/2012 13:42	530.6000	12.6000	1003.0590
04/11/2012 13:48	521.2000	12.7900	1003.1071
04/11/2012 13:54	517.3000	12.7000	1002.9740
04/11/2012 14:00	507.3000	12.5000	1002.9130
04/11/2012 14:06	502.1000	12.6000	1002.9730
04/11/2012 14:12	489.9000	12.5000	1002.9940
04/11/2012 14:18	481.1000	12.7800	1002.9469
04/11/2012 14:24	473.5000	12.8000	1002.8729
04/11/2012 14:30	464.9000	12.8500	1002.9609
04/11/2012 14:36	453.2000	12.8100	1002.9149
04/11/2012 14:42	469.8000	12.9000	1002.9160
04/11/2012 14:48	430.1000	13.0000	1002.8151
04/11/2012 14:54	423.6000	13.1100	1002.8250
04/11/2012 15:00	410.9000	13.2000	1002.8380
04/11/2012 15:06	401.7000	13.2000	1002.8340
04/11/2012 15:12	419.8000	13.1900	1002.8391
04/11/2012 15:18	378.0000	13.2100	1002.8229
04/11/2012 15:24	367.0000	13.0900	1002.7731
04/11/2012 15:30	314.1000	13.3000	1002.8291
04/11/2012 15:36	348.1000	13.2100	1002.7580
04/11/2012 15:42	337.1000	13.0000	1002.7720
04/11/2012 15:48	328.2000	12.7000	1002.7670
04/11/2012 15:54	317.4000	12.9000	1002.7629
04/11/2012 16:00	305.0000	13.0000	1002.6600
04/11/2012 16:06	300.3000	13.2000	1002.7100
04/11/2012 16:12	286.6000	13.4000	1002.7470
04/11/2012 16:18	280.6000	13.3000	1002.7019
04/11/2012 16:24	271.8000	13.0000	1002.6561
04/11/2012 16:30	263.8000	12.8100	1002.7180
04/11/2012 16:36	256.5000	12.5500	1002.7221
04/11/2012 16:42	251.2000	12.2100	1002.7550
04/11/2012 16:48	242.9000	12.2100	1002.7670
04/11/2012 16:54	236.7000	12.2000	1002.8630
04/11/2012 17:00	231.3000	12.0000	1002.8680
04/11/2012 17:06	223.0000	12.0000	1002.9339
04/11/2012 17:12	218.6000	11.9000	1002.9090
04/11/2012 17:18	214.2000	11.8600	1002.9660
04/11/2012 17:24	211.1000	11.9000	1002.9370
04/11/2012 17:30	204.9000	11.8000	1002.8981
04/11/2012 17:36	199.2000	11.7100	1002.9899
04/11/2012 17:42	196.3000	11.8000	1003.0101
04/11/2012 17:48	191.6000	11.7000	1003.0830
04/11/2012 17:54	189.7000	11.7000	1003.0620
04/11/2012 18:00	185.4000	11.6100	1003.0051
04/11/2012 18:06	183.2000	11.6100	1003.1701
04/11/2012 18:12	182.2000	11.6100	1003.1251
04/11/2012 18:18	178.3000	11.6000	1003.1690
04/11/2012 18:24	178.2000	11.5000	1003.0739
04/11/2012 18:30	175.6000	11.5000	1003.1749
